,authors,contents,datetime,isbn,price,publisher,sale_price,status,thumbnail,title,translators,url
1802,['제드 쇼'],"누구나 코딩과 프로그래밍에 대해 이야기하게 된 요즘 가장 각광받는 언어가 바로 파이썬입니다. 문법이 간결해서 입문자도 쉽게 이해할 수 있기 때문입니다. 이 책은 제대로 만들어진 52단계의 연습문제를 통해 파이썬을 배웁니다. 코드를 읽고 정확히 따라 쓰세요(복사해서 붙여넣기 금지!). 실수를 고치세요. 프로그램을 실행하고 확인하세요. 하다 보면 컴퓨터의 동작 원리도, 좋은 프로그램은 어떻게 보이는지도, 코드를 읽고 쓰고 생각하는 법도 배우게 됩니다. 저자",2019-01-22T00:00:00.000+09:00,8966262317 9788966262311,22000,인사이트,19800,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4862476%3Ftimestamp%3D20220930205326,깐깐하게 배우는 파이썬 3(프로그래밍 인사이트),['정윤원'],https://search.daum.net/search?w=bookpage&bookId=4862476&q=%EA%B9%90%EA%B9%90%ED%95%98%EA%B2%8C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%ED%8C%8C%EC%9D%B4%EC%8D%AC+3%28%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D+%EC%9D%B8%EC%82%AC%EC%9D%B4%ED%8A%B8%29
1803,['이용권'],"없다. 이 책은 〈한눈에 보이는 인공지능 학습맵〉을 통해 전체적인 흐름을 파악할 수 있게 도와주고, 실생활을 인공지능 모델로 바꾸고, 직접 학습해 보는 실습 예제를 반복 학습을 통해 익힐 수 있도록 풀이 과정을 모듈화하였다.  파이썬의 기초적인 지식만 있으면 누구든 이 책을 통해 본격적인 인공지능 학습이 가능하다. 특히 인공신경망 학습의 핵심인 경사하강법과 오차역전파법에 대해서는 어떤 교재보다도 알기 쉽게 설명하였다. 또한 이 책은 많은 도서에 포함된 실습",2021-08-25T00:00:00.000+09:00,1197430261 9791197430268,21000,씨마스21,18900,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5824430%3Ftimestamp%3D20221011184841,누구나 쉽게 따라하는 인공지능(feat 파이썬),[],https://search.daum.net/search?w=bookpage&bookId=5824430&q=%EB%88%84%EA%B5%AC%EB%82%98+%EC%89%BD%EA%B2%8C+%EB%94%B0%EB%9D%BC%ED%95%98%EB%8A%94+%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5%28feat+%ED%8C%8C%EC%9D%B4%EC%8D%AC%29
1804,"['심성보', '시호연', '진대호', '송강현', '이선주', '이정은']",2020년에 출간되었던 『차근차근 파이썬 코딩 실습(연구활용 대기과학편)』의 개정판이다. 코딩을 하는 데 있어 가장 시간을 많이 투자하는 부분은 문제 해결일 것이다. 문법이 쉽고 무료로 제공되는 파이썬은 세간에 다양한 책과 자료가 있지만 막상 사용하다 보면 해결 방법을 찾기 위해 많은 시간을 보내거나 급한 경우 손에 익숙한 언어로 돌아가게 된다. 각 저자들은 이런 경험을 바탕으로 파이썬을 사용해 기상/기후 분야의 자료를 다루면서 얻은 노하우나 문제 해결,2023-08-12T00:00:00.000+09:00,1138821764 9791138821766,28000,좋은땅,25200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6413776%3Ftimestamp%3D20230905184550,지구과학을 위한 차근차근 파이썬 코딩 실습 활용편 Vol 1,[],https://search.daum.net/search?w=bookpage&bookId=6413776&q=%EC%A7%80%EA%B5%AC%EA%B3%BC%ED%95%99%EC%9D%84+%EC%9C%84%ED%95%9C+%EC%B0%A8%EA%B7%BC%EC%B0%A8%EA%B7%BC+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%BD%94%EB%94%A9+%EC%8B%A4%EC%8A%B5+%ED%99%9C%EC%9A%A9%ED%8E%B8+Vol+1
1805,"['심성보', '시호연', '진대호', '송강현', '이선주', '이정은']",2020년에 출간되었던 『차근차근 파이썬 코딩 실습(연구활용 대기과학편)』의 개정판이다. 코딩을 하는 데 있어 가장 시간을 많이 투자하는 부분은 문제 해결일 것이다. 문법이 쉽고 무료로 제공되는 파이썬은 세간에 다양한 책과 자료가 있지만 해결 방법을 찾기 위해 많은 시간을 보내거나 급한 경우 손에 익숙한 언어로 돌아가게 된다. 각 저자들은 이런 경험을 바탕으로 파이썬을 사용해 기상/기후 분야의 자료를 다루면서 얻은 노하우나 문제 해결 방법 등에 초점,2023-08-12T00:00:00.000+09:00,1138821772 9791138821773,28000,좋은땅,25200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6413513%3Ftimestamp%3D20230905203255,지구과학을 위한 차근차근 파이썬 코딩 실습 Vol 2 활용편,[],https://search.daum.net/search?w=bookpage&bookId=6413513&q=%EC%A7%80%EA%B5%AC%EA%B3%BC%ED%95%99%EC%9D%84+%EC%9C%84%ED%95%9C+%EC%B0%A8%EA%B7%BC%EC%B0%A8%EA%B7%BC+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%BD%94%EB%94%A9+%EC%8B%A4%EC%8A%B5+Vol+2+%ED%99%9C%EC%9A%A9%ED%8E%B8
1806,['크리스 알본'],"200개 비법 레시피로 실무 머신러닝 문제를 쉽고 빠르게 해결하기  200여 개의 비법 레시피를 제공하는 이 책은 실무에서 접하는 다양한 머신러닝 문제를 해결하도록 도와준다. 판다스나 사이킷런 같은 파이썬 라이브러리로 데이터 적재, 텍스트나 수치형 데이터 다루기, 모델 선택, 차원 축소 등 다양한 문제를 해결할 수 있다.    레시피의 코드를 샘플 데이터셋에 적용하며 실제로 코드가 어떻게 동작하는지 확인해본다. 문제 해결에 대한 설명과 유용한 배경지식",2019-09-01T00:00:00.000+09:00,1162241950 9791162241950,33000,한빛미디어,29700,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5054983%3Ftimestamp%3D20251101125424,파이썬을 활용한 머신러닝 쿡북,['박해선'],https://search.daum.net/search?w=bookpage&bookId=5054983&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9D%84+%ED%99%9C%EC%9A%A9%ED%95%9C+%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%BF%A1%EB%B6%81
1807,"['김성애', '박주연', '박태정', '노지예', '정혜진']","컴퓨팅 사고의 개념부터 실전 적용까지, 파이썬으로 배우는 문제해결방법론!  『파이썬으로 풀어보는 컴퓨팅 사고』는 컴퓨팅 사고를 통해 논리적 사고력과 문제해결 능력을 키우는 실용적인 학습서이다. 우리는 실생활에서 무의식적으로 컴퓨팅 사고를 활용하고 있지만, 이를 체계적으로 이해하고 표현하는 것은 또 다른 과정이 필요하다. 이 책은 프로그래밍에 익숙하지 않은 초보자부터 효율적인 문제해결 방식을 고민하는 실무자까지 누구나 쉽게 활용할 수 있도록 구성되었다",2025-03-04T00:00:00.000+09:00, 9791192373973,23000,인피니티북스,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6855994%3Ftimestamp%3D20250311155951,파이썬으로 풀어보는 컴퓨팅 사고,[],https://search.daum.net/search?w=bookpage&bookId=6855994&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%ED%92%80%EC%96%B4%EB%B3%B4%EB%8A%94+%EC%BB%B4%ED%93%A8%ED%8C%85+%EC%82%AC%EA%B3%A0
1808,"['이성민', '이종완']","이 책은 초등학생들이 파이썬을 어렵게 느끼지 않게, 그리기 도구인 터틀 프로그래밍을 통해 파이썬을 쉽게 배울 수 있도록 구성되었습니다. 또한 초등학교 교과과정에 나오는 여러 도형을들 직접 그려보고 이해할 수 있는 기회를 제공합니다. 프로그래밍과 수학 도형을 함께 공부한다니 흥미롭지 않나요? 책의 초반에는 파이썬을 처음 접하는 분들도 마음 편히 시작할 수 있습니다. 이 책은 변수, 자료형, 조건문, 반복문, 함수, 모듈 등 파이썬의 기초부터 활용까지",2025-03-10T00:00:00.000+09:00, 9791159714610,15000,북스힐,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6862825%3Ftimestamp%3D20250313155405,"초등 도형, 파이썬으로 해볼까?",[],https://search.daum.net/search?w=bookpage&bookId=6862825&q=%EC%B4%88%EB%93%B1+%EB%8F%84%ED%98%95%2C+%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%ED%95%B4%EB%B3%BC%EA%B9%8C%3F
1809,['김문석 저자 강병현 저자 이수진 저자 이은상 저자 이현석 저자 김도엽 저자 홍석민 저자'],"이상 특별한 기술이 아니라 생활 곳곳에서 활용할 수 있는 필수 도구가 되었습니다. 문제를 분석하고, 단계별로 해결책을 만들어 가는 과정에서 논리적인 사고와 창의적인 접근을 배울 수 있기 때문입니다.  《TOSC 실전 기출문제 파이썬 편》은 이러한 흐름에 맞추어 세종대학교에서 운영하는 SW코딩역량평가(TOSC) 인증시험 기출문제를 중심으로 구성되었습니다. TOSC는 누구나 응시할 수 있으며, 실제 시험에서는 OJ(Online Judge) 시스템을 통해 자동",2025-12-23T00:00:00.000+09:00, 9791140717255,27000,길벗캠퍼스,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F7110760%3Ftimestamp%3D20251225151221,"SW코딩역량평가 TOSC 실전 기출문제 파이썬 편 - 3, 4, 5급",[],https://search.daum.net/search?w=bookpage&bookId=7110760&q=SW%EC%BD%94%EB%94%A9%EC%97%AD%EB%9F%89%ED%8F%89%EA%B0%80+TOSC+%EC%8B%A4%EC%A0%84+%EA%B8%B0%EC%B6%9C%EB%AC%B8%EC%A0%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%8E%B8+-+3%2C+4%2C+5%EA%B8%89
1810,['온개발팀'],오리지널판이 있는 경우 개정판을 다시 구매할 필요 없이 오리지널판을 업데이트하여 사용할 수 있습니다.  파이썬에서 디자인 패턴을 이해하고 적용하기 위한 종합 가이드인 “파이썬 디자인 패턴”에 오신 것을 환영합니다. 디자인 패턴은 일반적인 소프트웨어 디자인 문제에 대한 검증된 솔루션을 제공하여 개발자가 보다 효율적이고 확장 가능하며 유지 관리가 쉬운 코드를 작성할 수 있도록 도와줍니다. 이 책에서는 가장 널리 사용되는 몇 가지 디자인 패턴과 이를 파이썬,2024-10-15T00:00:00.000+09:00, 9791171271870,12000,온노트,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6747373%3Ftimestamp%3D20241019155937,파이썬 디자인 패턴 개정판,[],https://search.daum.net/search?w=bookpage&bookId=6747373&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%94%94%EC%9E%90%EC%9D%B8+%ED%8C%A8%ED%84%B4+%EA%B0%9C%EC%A0%95%ED%8C%90
1811,['Chloe Lee OK Kim'],"확인합니다. 우리가 무심코 하는 많은 일들이 사실은 논리와 규칙, 데이터 흐름 속에서 작동하는 작은 프로그램들과 닮아 있습니다. 프로그래밍은 단순히 코드를 작성하는 것이 아니라, 세상을 바라보는 새로운 방식을 배우는 것입니다. 저는 파이썬을 ‘생각을 정리하는 도구’이자, 일상을 새롭게 바라보는 렌즈라고 생각합니다. 이 책에서는 현실 속 문제를 풀어보기도 하고, 상상 속 세계에서 탐험하듯 새로운 논리를 만들어보기도 할 것입니다. 단순한 문법을 익히는 것이 아니라, 사고",2025-04-18T00:00:00.000+09:00, 9791142126833,12000,작가와,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6903007%3Ftimestamp%3D20250430105212,"""파이썬 어드벤처: 모험하며 배우는 첫걸음""",[],https://search.daum.net/search?w=bookpage&bookId=6903007&q=%22%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B2%98%3A+%EB%AA%A8%ED%97%98%ED%95%98%EB%A9%B0+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EC%B2%AB%EA%B1%B8%EC%9D%8C%22
1812,['정동호'],"파이썬은 범용 프로그래밍 언어의 장점은 물론 Matlab과 R과 같은 특정 분야를 위한 스크립팅 언어의 편리함을 함께 갖추고 있고, 데이터 분석, 시각화, 확률, 통계, 자연어 처리, 이미지 처리 등에 필요한 라이브러리들도 가지고 있다. 이공학 분야인 경우 중요한 데이터를 그래프로 나타내거나 분석하는 데도 필요하다. 쉽게 응용할 수 있고 C와 Fortran과 달리 인터프리터 언어라 초보자라도 배우기가 쉽다.    범용 프로그래밍 언어로 복잡한 GUI나",2020-03-30T00:00:00.000+09:00,8957175237 9788957175231,22000,내하출판사,20900,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5329245%3Ftimestamp%3D20230705201557,이공학을 위한 파이썬 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=5329245&q=%EC%9D%B4%EA%B3%B5%ED%95%99%EC%9D%84+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
1813,['박문철'],"영국, 미국 등의 커리큘럼을 참고하고 성인의 교재에서 범위를 제한하여 중3, 고1에 맞는 학습 범위를 설정했습니다. 교육 현장의 경험으로 수업시수는 100시간 전후입니다.  둘째, 코딩 구현 문법보다는 컴퓨팅 사고력을 향상시키는 과제들로 구성한 교재. 문제 파악IPO 포함 - 문제 분해 - 해결책 구상 - 알고리즘구조도 포함 - 구현파이썬 코드 순으로 과제를 해결하며 코딩 구현 문법은 참고하게 하였습니다.  셋째, 표준 학력 입증을 위해 A 레벨, IBD",2023-02-08T00:00:00.000+09:00, 9791197921537,15000,낭만독타,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6286490,중3 고1 컴퓨팅 사고력 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=6286490&q=%EC%A4%913+%EA%B3%A01+%EC%BB%B4%ED%93%A8%ED%8C%85+%EC%82%AC%EA%B3%A0%EB%A0%A5+%ED%8C%8C%EC%9D%B4%EC%8D%AC
1814,['온개발팀'],"이 책은 파이썬을 사용하여 객체 지향 프로그래밍의 원리를 이해하고 적용하기 위한 포괄적인 가이드입니다. 이 책은 초보자와 숙련된 프로그래머 모두를 위해 작성되었으며, 파이썬의 OOP 개념과 모범 사례에 대한 명확하고 간결한 소개를 제공합니다.  1장에서는 객체 지향 프로그래밍과 그 핵심 개념에 대한 개요를 제공합니다. 독자는 클래스, 객체, 메서드 및 기타 기본 OOP 개념에 대해 배우게 됩니다.  2장에서는 파이썬에서 클래스를 정의하고 객체를 생성",2023-04-20T00:00:00.000+09:00, 9791190230674,12000,온노트,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6335504%3Ftimestamp%3D20250205154418,객체 지향 프로그래밍 with 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=6335504&q=%EA%B0%9D%EC%B2%B4+%EC%A7%80%ED%96%A5+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC
1815,['온개발팀'],이 책은 파이썬의 함수형 프로그래밍 기법을 사용해 효율적이고 간결하며 우아한 코드를 작성하는 방법을 알려주는 종합 가이드입니다. 이 책은 재사용 가능하고 유지 관리가 쉬운 코드 작성부터 성능 및 확장성 향상에 이르기까지 함수형 프로그래밍의 세계와 그 이점을 파이썬에서 탐색하고자 하는 개발자를 대상으로 합니다.  첫 번째 장에서는 함수형 프로그래밍의 기초와 함수형 프로그래밍을 파이썬에서 어떻게 적용할 수 있는지에 대해 알아봅니다. 또한 함수형 프로그래밍의,2023-04-24T00:00:00.000+09:00, 9791190230681,12000,온노트,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6337316%3Ftimestamp%3D20241024105108,함수형 프로그래밍 with 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=6337316&q=%ED%95%A8%EC%88%98%ED%98%95+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC
1816,"['박영호', '이병재']","“파이썬 초보를 곧장 중급으로 끌어올리자!”  이것이 이 책의 목표입니다. 이 책은 생전 처음 코딩을 시작하는 분이나 다른 프로그래밍 언어의 경험이 있는 분도 쉽고 빠르고 확실하게 파이썬을 익힐 수 있도록 다음과 같은 기준으로 저술하였습니다.  ？ 이 책에서 제일 중요하게 생각하는 것은 기본 개념에 대한 이해입니다.  파이썬을 사용하면 업무를 처리하기 위한 코딩도 할 수 있지만, 파이썬 내부의 작동 원리나 프로그래밍 언어의 안쪽을 들여다 볼 수도 있습니다",2017-05-11T00:00:00.000+09:00, 9788981931582,12000,PCBOOK,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F3663882%3Ftimestamp%3D20260127152230,파이썬 코딩의 첫걸음,[],https://search.daum.net/search?w=bookpage&bookId=3663882&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%BD%94%EB%94%A9%EC%9D%98+%EC%B2%AB%EA%B1%B8%EC%9D%8C
1817,['권세혁'],▶ 이 책은 통계수학을 다룬 이론서 입니다. 통계수학의 기초적이고 전반적인 내용을 학습할 수 있도록 구성했습니다.,2025-03-15T00:00:00.000+09:00,1158086997 9791158086992,22000,자유아카데미,21780,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6867184%3Ftimestamp%3D20251211154039,파이썬을 이용한 통계수학,[],https://search.daum.net/search?w=bookpage&bookId=6867184&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9D%84+%EC%9D%B4%EC%9A%A9%ED%95%9C+%ED%86%B5%EA%B3%84%EC%88%98%ED%95%99
1818,['조상철'],"파이썬 기본기를 학습한, 또는 학습하고 있는 사람이라면 이제는 배운 파이썬을 활용해서 다양한 방면에 활용해 보고 싶을 것이다. 이 책은 파이썬의 설치, 함수, 기본적인 문법에서부터 차근차근 독자들을 안내한다. 기본기를 배우는 데에서 그치는 것이 아니라, 앞서 배운 것들을 활용해 실제 프로그램을 완성해 볼 수 있도록 했다. Chapter 4까지는 파이썬 언어의 기본기를 다루고 있고, Chapter 5부터는 예제를 통해 개발과 프로그래밍 방법을 설명하고",2022-01-14T00:00:00.000+09:00,1167640071 9791167640079,22000,혜지원,19800,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5946513%3Ftimestamp%3D20240116150929,Hello 실전 파이썬 프로그래밍 world,[],https://search.daum.net/search?w=bookpage&bookId=5946513&q=Hello+%EC%8B%A4%EC%A0%84+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D+world
1819,['테리엇'],"파이썬은 문법이 쉽고 이미 개발된 다양한 패키지가 있는, 가장 적은 노력으로 큰 효과를 볼 수 있는 프로그래밍 언어이다. 이 책은 파이썬으로 비전문가가 금융 데이터를 ‘쉽고’, ‘빠르게’ 수집 ㆍ 분석 ㆍ 활용할 수 있는 방법을 소개한다. 또한 부동산, 주식 투자, 재무제표 등 실생활에 적용 가능한 금융 관련 소재를 다뤄 누구나 쉽고 흥미롭게 접근 가능하다. 더 나아가 이 책에서 소개하는 방법을 통해 다른 영역의 데이터 역시 활용할 수 있도록 저자의",2020-06-26T00:00:00.000+09:00,119001498X 9791190014984,24000,비제이퍼블릭,21600,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5396014%3Ftimestamp%3D20221011090650,금융 데이터를 위한 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=5396014&q=%EA%B8%88%EC%9C%B5+%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%A5%BC+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC
1820,"['이병재', '박영호']",이 책은 “코딩 입문”과 “파이썬 입문”이라는 2마리의 토끼를 잡을 목적으로 발간되었습니다.  파이썬은 일명 거북이 프로그램이라고 불리는 터틀 그래픽 프로그램을 기본으로 제공하고 있어 초보자들이 재미있게 프로그래밍을 익힐 수 있습니다. 이 책에서도 새로운 개념이 등장할 때마다 거북이 프로그램의 애니메이션을 활용해서 마치 게임하듯이 개념을 익히도록 유도하고 있습니다.  파이썬이 제공하는 기능 중에서 다른 모든 프로그래밍 언어들도 공통으로 제공하는 필수,2017-09-06T00:00:00.000+09:00, 9788981931599,8000,PCBOOK,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F3683898,파이썬 코딩 14개 이야기,[],https://search.daum.net/search?w=bookpage&bookId=3683898&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%BD%94%EB%94%A9+14%EA%B0%9C+%EC%9D%B4%EC%95%BC%EA%B8%B0
1821,['카네히로 카즈미'],"이 책은 업무에서 가장 많이 사용하는 엑셀을 파이썬으로 자동화하는 법을 매우 친절하게 알려주는 책이다. 그동안 엑셀을 자동화하는 도구로 매크로와 VBA를 주로 사용했지만, 이를 활용하는 사람은 소수에 불과했다. 이제 누구나 쉽게 배울 수 있고, 확장성도 뛰어난 파이썬으로 회사 업무에 활력을 불어넣자.  이 책의 특징 1. 반복 업무만 줄여도 업무 시간을 반으로 반복적인 엑셀 수작업을 파이썬으로 순식간에 처리하는 법을 터득할 것이다. 2. 프로그래밍이",2020-12-03T00:00:00.000+09:00,8966262848 9788966262847,18000,인사이트,16200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5520077%3Ftimestamp%3D20260828121640,엑셀 × 파이썬 업무 자동화,['서수환'],https://search.daum.net/search?w=bookpage&bookId=5520077&q=%EC%97%91%EC%85%80+%C3%97+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%97%85%EB%AC%B4+%EC%9E%90%EB%8F%99%ED%99%94
1822,['최원우'],"함께 주로 자바(Java) 기반의 대형 서버 프로젝트로 개발되던 서비스들은 점차 규모적인 소형화 및 내용적인 고도화를 거치게 되면서, 상대적으로 소규모의 기업들이 탄생하게 되었고 그로 인해 비교적 적은 사용자층을 보유 중이던 파이썬 또한 새로운 시대적 요구에 발맞춰 개발된 다양한 라이브러리와 프레임워크의 도움으로 어엿한 중심 언어로 탈바꿈하고 있습니다.    이에 본 책은 기본적인 파이썬의 문법 구조를 학습한 독자분들이 그 다음을 준비할 수 있도록 실무에서",2019-08-23T00:00:00.000+09:00,1164260960 9791164260966,20000,아이콕스,18000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5054893%3Ftimestamp%3D20250613131509,파이썬 프로젝트 Active 개발 가이드,[],https://search.daum.net/search?w=bookpage&bookId=5054893&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8+Active+%EA%B0%9C%EB%B0%9C+%EA%B0%80%EC%9D%B4%EB%93%9C
1823,"['류기주', '최영환']","최근에는 사물인터넷Internet of Things과 인공지능Artificial Intelligence의 첨단기술이 화두가 되고 있으며 이러한 기술은 이미 현대인의 일상생활에서 쉽게 찾아볼 수가 있습니다. 응용 사례로는 센서 네트워크를 통한 스마트 홈, 스마트 농장, 자율 자동차, 무인 드론, 의료기기, 보안시스템 등 모든 분야로 확대되어 가고 있습니다. 이 책은 관련 이론 보다는 통신 관련 예제프로그램을 따라 하면서 회로를 직접 구성하고 동작",2024-10-31T00:00:00.000+09:00, 9788971010013,24000,옴사(OHM사),-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6762361%3Ftimestamp%3D20251018142309,파이썬 IoT 제어 & 통신 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=6762361&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+IoT+%EC%A0%9C%EC%96%B4+%26+%ED%86%B5%EC%8B%A0+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
1824,"['윤영빈', '오환', '이용희']","☞☞ 무료특별판 입니다☜☜  종이책 보러가기 https://www.yes24.com/product/goods/147103661 전자책 보러가기 https://www.yes24.com/product/goods/147124500  파이썬 완전 초보에게 추천합니다. 파이썬을 처음 배우는 당신을 위한 가장 쉬운 기초 학습서!  파이썬 입문자 여러분, 프로그래밍의 첫걸음을 내딛으신 것을 진심으로 환영합니다. 저희 또한 처음 이 길을 걸었을 때의 설렘과 막막함을",2025-05-30T00:00:00.000+09:00, 9788931480511,0,영진닷컴,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6928116%3Ftimestamp%3D20250618183611,처음이야? 파이썬 기초(무료특별판+레벨테스트지),[],https://search.daum.net/search?w=bookpage&bookId=6928116&q=%EC%B2%98%EC%9D%8C%EC%9D%B4%EC%95%BC%3F+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EA%B8%B0%EC%B4%88%28%EB%AC%B4%EB%A3%8C%ED%8A%B9%EB%B3%84%ED%8C%90%2B%EB%A0%88%EB%B2%A8%ED%85%8C%EC%8A%A4%ED%8A%B8%EC%A7%80%29
1825,['장삼용'],"이 책은 파이썬에 처음 입문하는 초보자를 위해 쓰였으며, 파이썬에 익숙한 독자도 특정 개념에 대한 설명이 필요할 때마다 손쉽게 내용을 찾을 수 있도록 사전식으로 구성되어 있다. 22장, 200개의 주제로 되어 있으며 파이썬과 에디터 프로그램 설치부터 시작해 차근차근 배워나가며 파이썬 기초를 다질 수 있게 했다. 특히 이번 2판은 전면 컬러로 개정되며 예제 코드를 이해하기 수월해졌고, 그림 설명이 대폭 추가되어 개념을 한눈에 이해할 수 있도록 도왔다. 또한",2025-02-13T00:00:00.000+09:00, 9791199147362,18000,정보문화사,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6841787%3Ftimestamp%3D20250214153611,초보자를 위한 파이썬 200제,[],https://search.daum.net/search?w=bookpage&bookId=6841787&q=%EC%B4%88%EB%B3%B4%EC%9E%90%EB%A5%BC+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC+200%EC%A0%9C
